OID_,STREETNAME,CLASS,ADMIN_TYPE,RT_NUMBER,ALTRTNUM1,ALTRTNUM2,ALTRTNUM3,ALTRTNUM4,ALTRT1TYPE,RDTYPE,ROUTE_ID,ROUTE_SYST,ROUTE_NUMB,ROUTE_DIRE,RD_SEG_ID,STREET_NAM,FM_ST_NAME,TO_ST_NAME,FACILITY,F_CLASS,URBAN_AREA,URBAN_TYPE,F_F_CLASS,JURISDICTN,NHS,FD_AID_RTE,FD_AID_RD,CONTROL,NUM_LANES,OPP_LANES,SURFACE_TP,SURFACE_WD,SHLDR_RT_W,SHLDR_RT_T,SHLDR_LT_W,SHLDR_LT_T,SHLDR_UL_W,SHLDR_UL_T,MED_WIDTH,MED_TYPE,CURB,LT_SIDEWLK,RT_SIDEWLK,OPERATION,SPEED_LIM,OP_DIR_SL,TRUCK,T_EXC_TYPE,T_EXC_TIME,TRK_NETWRK,TRUCK_RTE,ROW_WIDTH,STRUCT_CND,TERRAIN,TOLL_ROAD,MHS,MGIS_TOWN,CITY,COUNTY,HWY_DIST,MPO,RPA,RTA,MILE_COUNT,AADT,AADT_YEAR,AADT_DERIV,LENGTH_MI,LENGTH_FT,SHAPE_Leng,Shape_Length,shape_wkt
10257,SOUTH BAY AVENUE,5,0, , , , , ,0,5,L118880 EB,L,118880,EB,0,SOUTH BAY AVENUE,ATKINSON STREET,PRIVATE PROPERTY,1,0,09271,1,7,2,0, ,0,0,2,0,6,42.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,2,0,0, ,1,1,0,0,60.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.162780290000000,859.479950010000039,261.970012703000009,0.003087777022596,"MULTILINESTRING ((-71.067535638999971 42.33411933900004, -71.067414290999977 42.334111508000035, -71.066626730999985 42.333942549000028, -71.065560862999973 42.333747042000027, -71.064686553999934 42.333564411000054, -71.064586808999934 42.333409951000078))"
10258,BLUE HILL AVENUE,2,3,28, , , , ,0,2,SR28 SB,SR,28,SB,62334,BLUE HILL AVENUE, ,DUDLEY STREET,1,2,09271,1,3,2,14, 123,2,0,2,2,6,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,7.000000000000000,1,3,0,12,2,20,0, ,1,1,0,0,131.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,0,0,0,0,0.076359310000000,403.177182549999998,122.888651018999994,0.001106494966163,"MULTILINESTRING ((-71.093752363999954 42.271197320000056, -71.093765389999987 42.27063799900003, -71.093767736999951 42.27053722900007, -71.09377812699995 42.270091125000079))"
10259,HEMLOCK ROAD,5,0, , , , , ,0,5,L118142 NB,L,118142,NB,0,HEMLOCK ROAD,CALEDONIAN AVENUE,GOULD STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,2,0,0, ,1,1,0,0,40.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.180170100000000,951.298119690000021,289.956246792999991,0.003077938436532,"MULTILINESTRING ((-71.17157039999995 42.269759849000025, -71.171328254999935 42.269922338000072, -71.17067482799996 42.270430822000037, -71.170217050999952 42.270791883000072, -71.169924494999975 42.271031873000027, -71.169438684999989 42.271392284000058, -71.169135848999986 42.271641244000079))"
10260,LILLIAN STREET,5,0, , , , , ,0,5,L130846 NB,L,130846,NB,0,LILLIAN STREET,BAYSWATER STREET,SAINT ANDREW ROAD,1,0,09271,1,7,2,0, ,0,0,2,0,6,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,8,2,0,0, ,1,1,0,0,41.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.047839510000000,252.592594120000001,76.990376667000007,0.000746215731481,"MULTILINESTRING ((-71.000815770999964 42.383053928000038, -71.000403855999934 42.383676153000067))"
10261,PENNIMAN ROAD,5,0, , , , , ,0,5,L108042 NB,L,108042,NB,0,PENNIMAN ROAD,HANO STREET,BRAINTREE STREET,1,0,09271,1,7,2,0, ,0,0,2,0,5,28.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,6,6,2,0,0, ,1,1,0,0,40.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.127752530000000,674.533355290000031,205.598177888999999,0.001954532514980,"MULTILINESTRING ((-71.136964502999945 42.354637953000065, -71.136963917999935 42.354725633000044, -71.136933782999961 42.354813444000058, -71.136761270999955 42.355119527000056, -71.136479000999941 42.355657680000036, -71.136244126999941 42.35606600400007, -71.136054522999984 42.356352935000075))"
10262,WALNUT AVENUE,5,0, , , , , ,0,5,N3086 EB,N,3086,EB,57502,WALNUT AVENUE,SIGOURNEY STREET,WARREN STREET,1,6,09271,1,5,2,0,  42,3,0,2,0,6,43.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,9,8,2,0,0, ,1,1,0,0,59.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,3932,2016,14,0.034979560000000,184.692097069999988,56.294263776000001,0.000513462072831,"MULTILINESTRING ((-71.093680957999936 42.315016010000079, -71.093646631999945 42.315137460000074, -71.093617768999934 42.315239587000065, -71.093610625999986 42.315273083000079, -71.093559136999943 42.315514532000066))"
10263,ROSA STREET,5,0, , , , , ,0,5,L142105 NB,L,142105,NB,0,ROSA STREET,RIVER STREET,DEAD END,1,0,09271,1,7,2,0, ,0,0,2,0,6,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,2,0,0, ,1,1,0,0,41.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.113012140000000,596.704085319999990,181.875768956000002,0.001695385211301,"MULTILINESTRING ((-71.112116080999954 42.261370398000054, -71.112382838999963 42.262002077000034, -71.112615228999971 42.262555985000063, -71.112772566999979 42.262933519000057))"
10264,DRAPER STREET,5,0, , , , , ,0,5,L123007 NB,L,123007,NB,0,DRAPER STREET,BOWDOIN STREET,ARCADIA STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,1,0,0, ,1,1,0,0,40.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.212173370000000,1120.275383819999888,341.460619908000012,0.003342488381692,
10265,DEFOREST STREET,5,0, , , , , ,0,5,L177534 NB,L,177534,NB,0,DEFOREST STREET,POPLAR STREET,WEST STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,4,4,2,0,0, ,1,1,0,0,40.000000000000000,2,3,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.159211580000000,840.637136560000044,256.226711675999979,0.002591598699664,"MULTILINESTRING ((-71.128624405999972 42.265424582000037, -71.128422092999983 42.265561223000077, -71.128272014999936 42.265672151000047, -71.12822515299996 42.265783412000076, -71.12821889099996 42.265881861000025, -71.128241177999939 42.265989410000032, -71.12835539699995 42.266148458000032, -71.128504047999968 42.266345317000059, -71.128715617999944 42.266568827000071, -71.129013216999965 42.266848321000055, -71.129253281999979 42.267057854000029, -71.129505043999984 42.26730737500003))"
10266,BILTMORE STREET,5,0, , , , , ,0,5,L154872 EB,L,154872,EB,0,BILTMORE STREET,CHESTNUT AVENUE,LAMARTINE STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,20.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,4,4,2,0,0, ,1,1,0,0,30.000000000000000,2,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.065977410000000,348.360698800000023,106.180553356000004,0.001189380616824,"MULTILINESTRING ((-71.108848123999962 42.31343557100007, -71.108603527999946 42.313286029000039, -71.108547337999937 42.31325167500006, -71.10813243299998 42.313039813000046, -71.107792767999968 42.312890670000058))"
10267,CORDIS STREET AVENUE,5,0, , , , , ,0,5,L201457 EB,L,201457,EB,0,CORDIS STREET AVENUE,CORDIS STREET,PLEASANT STREET,1,0,09271,1,7,2,0, ,0,0,1,0,5,12.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,3,3,2,0,0, ,1,1,0,0,18.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.030648890000000,161.826159600000011,49.324712096699997,0.000579521097154,"MULTILINESTRING ((-71.062798205999968 42.375367879000066, -71.062243256999977 42.375200917000029))"
10268,SHAWMUT AVENUE,4,0, , , , , ,0,4,N1598 SB,N,1598,SB,57626,SHAWMUT AVENUE,TREMONT STREET,MALCOLM X BOULEVARD,1,5,09271,1,4,2,0,  54,3,0,2,0,6,44.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,8,1,0,0, ,1,1,0,0,59.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10764,2016,14,0.010225620000000,53.991299370000000,16.456580960600000,0.000154053582454,"MULTILINESTRING ((-71.066628514999934 42.345185811000079, -71.066691471999945 42.345045209000034))"
10269,WOODLAWN STREET,5,0, , , , , ,0,5,L169931 NB,L,169931,NB,0,WOODLAWN STREET,HYDE PARK AVENUE,DEAD END,1,0,09271,1,7,2,0, ,0,0,2,0,6,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,2,0,0, ,1,1,0,0,40.000000000000000,2,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.205628190000000,1085.716849400000001,330.927157550999993,0.003622701388293,"MULTILINESTRING ((-71.113868384999932 42.299468670000067, -71.113485353999977 42.299324459000047, -71.11322432299994 42.299248183000032, -71.113048724999942 42.299176129000045, -71.112931823999986 42.299112152000077, -71.11282565199997 42.299027952000074, -71.112437972999942 42.298746993000066, -71.111391810999976 42.298004648000074, -71.110802212999943 42.29758908000008))"
10270,COLUMBUS AVENUE,2,3,28, , , , ,0,2,SR28 SB,SR,28,SB,62767,COLUMBUS AVENUE,WALNUT AVENUE,TREMONT STREET,1,3,09271,1,3,2,14, 123,2,0,2,2,6,22.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,5.000000000000000,1,3,0,8,2,30,0, ,1,1,0,0,85.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,0,16471,2009,2,0.036837330000000,194.501103779999994,59.284054999799999,0.000637309424390,"MULTILINESTRING ((-71.097317994999969 42.314844664000077, -71.097169722999979 42.314739402000043, -71.096982583999988 42.314606549000075, -71.096798324999952 42.314475738000056))"
10271,MITCHELL STREET,5,0, , , , , ,0,5,L193692 NB,L,193692,NB,0,MITCHELL STREET,OLD COLONY AVENUE,WEST NINTH STREET,1,0,09271,1,7,2,0, ,0,0,1,0,6,14.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,4,5,1,0,0, ,1,1,0,0,23.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.086361650000000,455.989513269999975,138.985881616000000,0.001519011977577,"MULTILINESTRING ((-71.053306991999989 42.331996008000033, -71.053249889999961 42.33202489100006, -71.053229125999962 42.332035393000069, -71.052921540999932 42.332231249000074, -71.052891203999934 42.332250652000027, -71.052022568999973 42.332806193000067))"
10272,ATLANTIC AVENUE,4,0, , , , , ,0,4,N381 NB,N,381,NB,452341,ATLANTIC AVENUE,KNEELAND STREET,COMMERCIAL STREET,1,3,09271,1,3,2,4,   4,2,0,3,3,6,36.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,99.000000000000000,2,3,16,16,1,30,30, ,12,1,0,2,60.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,23324,2016,14,0.089225800000000,471.112211360000003,143.595289213999990,0.001612685538669,"MULTILINESTRING ((-71.052844995999976 42.35402659600004, -71.052716378999946 42.354089870000053, -71.05172324199998 42.354578443000037, -71.051533970999969 42.354668995000054, -71.051408213999935 42.354755650000072))"
10273,WOODLEY AVENUE,5,0, , , , , ,0,5,L173941 NB,L,173941,NB,0,WOODLEY AVENUE,DESOTO ROAD,WASHINGTON STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26.000000000000000,2.000000000000000,2,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,2,0,0, ,1,1,0,0,40.000000000000000,3,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.072290750000000,381.695151730000021,116.340914928000004,0.001206979131945,"MULTILINESTRING ((-71.150876560999961 42.265287798000031, -71.151293711999983 42.265639144000033, -71.151771865999933 42.266096373000039))"
10274,KENILWORTH STREET,5,0, , , , , ,0,5,L210284 EB,L,210284,EB,0,KENILWORTH STREET,DUDLEY STREET,DUDLEY STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,30.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,8,8,2,0,0, ,1,1,0,0,46.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.125411180000000,662.171035670000037,201.830135331999998,0.002194095146633,
10275,HARRISON AVENUE,4,0, , , , , ,0,4,N1602 NB,N,1602,NB,45951,HARRISON AVENUE,ESSEX STREET,WARREN STREET,1,5,09271,1,4,2,0,  54,3,0,2,0,6,32.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,10,12,2,0,0, ,1,1,0,0,76.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10461,2016,14,0.076202360000000,402.348480730000006,122.636062199999998,0.001335526749473,"MULTILINESTRING ((-71.07930797299997 42.33209172200003, -71.079217640999957 42.332153790000064, -71.078760591999981 42.332467840000049, -71.07818740099998 42.332817416000069))"
10276,SOUTH WALTER STREET,5,0, , , , , ,0,5,L163784 EB,L,163784,EB,0,SOUTH WALTER STREET,SOUTH STREET,SOUTH FAIRVIEW STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,1,0,0, ,1,1,0,0,40.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.068422510000000,361.270852489999982,110.115576070000003,0.001059442629661,"MULTILINESTRING ((-71.133728750999978 42.287256991000049, -71.133778954999968 42.287289225000052, -71.133806083999957 42.287341622000042, -71.133893056999966 42.287509601000068, -71.134278098999971 42.288155103000065))"
10277,BEACON STREET,3,3,28, , , , ,0,3,SR28 SB,SR,28,SB,44686,BEACON STREET,TREMONT STREET,BROOKLINE TOWN LINE,1,3,09271,1,3,2,15, 123,2,0,3,0,6,33.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,12,12,1,30,0, ,1,1,0,0,71.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,17603,2016,14,0.117115090000000,618.367658959999972,188.478839408999988,0.002226880733246,"MULTILINESTRING ((-71.074814597999989 42.354823337000028, -71.076082517999964 42.35447577900004, -71.076964717999942 42.354243810000071))"
10278,HILLSIDE STREET,5,0, , , , , ,0,5,L119273 EB,L,119273,EB,0,HILLSIDE STREET,PARKER STREET,PARKER HILL AVENUE,1,0,09271,1,7,2,0, ,0,0,2,0,6,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,1,0,0, ,1,1,0,0,40.000000000000000,2,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.067154940000000,354.578084550000028,108.075616320999998,0.001279285752655,"MULTILINESTRING ((-71.109565031999978 42.332166395000058, -71.10898508799994 42.332011375000036, -71.108978642999944 42.332009772000049, -71.108326145999968 42.331847637000067))"
10279,ERIE STREET,5,0, , , , , ,0,5,L193451 EB,L,193451,EB,0,ERIE STREET,GLENWAY STREET,WASHINGTON STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,2,0,0, ,1,1,0,0,40.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.318242370000000,1680.319695619999948,512.162467549999974,0.005779774501065,
10280,CREEK SQUARE,5,0, , , , , ,0,5,L184735 EB,L,184735,EB,0,CREEK SQUARE,MARSHALL STREET,BLACKSTONE STREET,1,0,09271,1,7,2,0, ,0,0,1,0,6,10.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,2,2,2,0,0, ,1,1,0,0,14.000000000000000,3,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.033340640000000,176.038601389999997,53.656673017300001,0.000622717995261,"MULTILINESTRING ((-71.056433015999971 42.361136229000067, -71.056193002999976 42.361179033000042, -71.055921564999949 42.361223486000029, -71.05586372099998 42.361287841000035, -71.055855731999941 42.361303224000039))"
10281,BABCOCK STREET,5,0, , , , , ,0,5,L188408 NB,L,188408,NB,0,BABCOCK STREET,BROOKLINE TOWN LINE,DEAD END,1,0,09271,1,7,2,0, ,0,0,2,0,5,36.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,8,8,2,0,0, ,1,1,0,0,52.000000000000000,2,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.090523170000000,477.962320439999985,145.683206635999994,0.001324991059855,"MULTILINESTRING ((-71.121112166999978 42.352529091000065, -71.121040195999967 42.352892348000069, -71.120987169999978 42.353101490000029, -71.120832441999937 42.353824022000026))"
10282,CONGRESS STREET,4,0, , , , , ,0,4,N384 NB,N,384,NB,58245,CONGRESS STREET,STATE STREET,D STREET,1,3,09271,1,3,2,14,  51,2,0,3,0,6,32.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,10,10,2,25,0, ,1,1,0,0,53.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,16566,2016,14,0.009307900000000,49.145717660000003,14.979644703100000,0.000138639010694,"MULTILINESTRING ((-71.056412277999982 42.357595809000031, -71.056460216999938 42.357725896000034))"
10283,COMMONWEALTH AVENUE,2,2,20, , , , ,0,2,US20 EB,US,20,EB,51189,COMMONWEALTH AVENUE,ARLINGTON STREET,NEWTON CITY LINE,1,3,09271,1,3,2,15, 116,2,0,2,2,6,24.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,36.000000000000000,2,3,0,22,2,30,0, ,1,1,0,0,162.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,38847,2016,14,0.074742800000000,394.641962089999993,120.287110618000000,0.001449946504631,"MULTILINESTRING ((-71.117237079999938 42.351205778000065, -71.115799466999988 42.351017062000039))"
10284,DARTMOUTH PLACE,5,0, , , , , ,0,5,L135942 EB,L,135942,EB,0,DARTMOUTH PLACE,DARTMOUTH STREET,DEAD END,1,0,09271,1,7,2,0, ,0,0,1,0,6,15.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,5,5,2,0,0, ,1,1,0,0,25.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.094390160000000,498.380047509999997,151.906542295000008,0.001797900840050,"MULTILINESTRING ((-71.074735948999944 42.344826995000062, -71.072995535999951 42.345278005000068))"
10285,JOHNSTON ROAD,5,0, , , , , ,0,5,L160918 EB,L,160918,EB,0,JOHNSTON ROAD,HARVARD STREET,BLUE HILL AVENUE,1,0,09271,1,7,2,0, ,0,0,2,0,6,34.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,8,8,1,0,0, ,1,1,0,0,51.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.163595860000000,863.786137579999945,263.282541299000002,0.003153039839879,"MULTILINESTRING ((-71.093652401999975 42.287786752000045, -71.092530311999951 42.287570648000042, -71.091067621999969 42.287319555000067, -71.090548308999985 42.287234427000044))"
10286,GREATON ROAD,5,0, , , , , ,0,5,L158445 NB,L,158445,NB,0,GREATON ROAD,CENTRE STREET,WELD STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,2,0,0, ,1,1,0,0,40.000000000000000,2,3,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.050542210000000,266.862890470000025,81.339971695800003,0.000733703892749,"MULTILINESTRING ((-71.148686396999949 42.287152345000038, -71.148693279999975 42.287277848000031, -71.148698201999935 42.287320666000028, -71.148737198999982 42.287660047000031, -71.148751116999961 42.287882911000054))"
10287,ROCKWELL STREET,5,0, , , , , ,0,5,L114717 EB,L,114717,EB,0,ROCKWELL STREET,MILTON AVENUE,WASHINGTON STREET,1,0,09271,1,7,2,0, ,0,0,2,0,5,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,1,0,0, ,1,1,0,0,40.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.248344720000000,1311.260144099999934,399.672891268000001,0.004762970354975,"MULTILINESTRING ((-71.076209347999963 42.282908791000068, -71.075851583999963 42.282980058000078, -71.075115323999967 42.283133767000038, -71.07433236199995 42.283301924000057, -71.073342996999941 42.283512639000037, -71.072681519999946 42.283643539000025, -71.071883794999962 42.283808251000039, -71.071550160999948 42.283895349000034))"
10288,RICHARDS STREET,5,0, , , , , ,0,5,L170116 EB,L,170116,EB,0,RICHARDS STREET,A STREET,DEAD END,1,0,09271,1,7,2,0, ,0,0,2,0,4,34.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,3,3,2,0,0, ,1,1,0,0,40.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.028402010000000,149.962633420000003,45.708702082999999,0.000530266084838,"MULTILINESTRING ((-71.053115989999981 42.344386006000036, -71.052617273999942 42.344205827000053))"
10289,AUCKLAND STREET,5,0, , , , , ,0,5,L211309 NB,L,211309,NB,0,AUCKLAND STREET,DEAD END,BELFORT STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,1,0,0, ,1,1,0,0,40.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.214794710000000,1134.116081540000096,345.679273011000021,0.003166553904855,"MULTILINESTRING ((-71.056896633999941 42.309825302000036, -71.056823903999941 42.310170511000081, -71.05673210499998 42.310559538000064, -71.056630616999939 42.311005359000035, -71.056587391999983 42.311169495000058, -71.056453215999966 42.311574676000077, -71.056218711999975 42.312285571000075, -71.056035407999957 42.312869163000073))"
10290,MENDELL WAY,5,0, , , , , ,0,5,L122754 NB,L,122754,NB,0,MENDELL WAY,SCHOOL STREET,DALRYMPLE STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,24.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,0,6,2,0,0, ,1,1,0,0,36.000000000000000,2,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.051853390000000,273.785924509999973,83.450116691800005,0.000946293480367,"MULTILINESTRING ((-71.101812421999966 42.315881596000054, -71.101496533999978 42.316020050000077, -71.101100643999985 42.316220680000072, -71.100954140999988 42.316278689000058))"
10291,HALSEY ROAD,5,0, , , , , ,0,5,L144970 NB,L,144970,NB,0,HALSEY ROAD,CRANMORE ROAD,VAN BRUNT STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,2,0,0, ,1,1,0,0,40.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.138222230000000,729.813377400000036,222.447562325000007,0.002017610474164,"MULTILINESTRING ((-71.124255739999967 42.240615356000035, -71.124302102999934 42.240746614000045, -71.124335666999968 42.240960548000032, -71.124392425999986 42.241445773000066, -71.12452699499994 42.242250867000052, -71.124604442999953 42.242599424000048))"
10292,TEMPLE STREET,5,0, , , , , ,0,5,L158031 NB,L,158031,NB,0,TEMPLE STREET,CENTRE STREET,BAKER STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,2,0,0, ,2,2,0,0,41.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.010950850000000,57.820467430000001,17.623713719600001,0.000184805017230,"MULTILINESTRING ((-71.161567851999962 42.279488142000048, -71.161426370999948 42.279369247000034))"
10293,SUMMER STREET,4,0, , , , , ,0,4,N126 NB,N,126,NB,452352,SUMMER STREET,WASHINGTON STREET,SUMMER STREET,1,3,09271,1,3,2,15,  59,2,0,2,0,6,28.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,10,10,1,20,20, ,1,1,0,0,65.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,9538,2016,14,0.012969850000000,68.480807450000000,20.872991855900001,0.000224789452246,"MULTILINESTRING ((-71.057624209999972 42.353385162000052, -71.057735788999935 42.353458504000059, -71.05780804799997 42.353514252000025))"
